,id_column,rawContent,cleaned_content,label_1,label_2,english_relative_frequency,date,annotated_at_1,annotated_at_2
150,22061,"John
Pallelai bedokwalk no49.misslohahhuat and misskitty have  use supernatural have interested that prevail over the essense of abuse by misskitty and misslohahhuat unruly behaviour publish bangkok post  dtd 1992021",john pallelai bedokwalk no49 misslohahhuat and misskitty have use supernatural have interested that prevail over the essense of abuse by misskitty and misslohahhuat unruly behaviour publish bangkok post dtd 1992021,,,0.75,2022-08-10 23:22:17+00:00,2022-11-18 13:59:10,2022-12-08 13:40:32
151,20687,"So far happy ko with myself.  Without ka chat,ka flirt,or without someone. Hahah",so far happy ko with myself without ka chatka flirtor without someone hahah,code-switched,code-switched,0.7692307692307693,2022-07-27 22:48:16+00:00,2022-11-18 13:59:16,2022-12-08 13:51:00
152,18134,taeil doyoung jaehyun and haechan live voice…. yeah yeah indeed they are THEE main vocalists of nct,taeil doyoung jaehyun and haechan live voice yeah yeah indeed they are thee main vocalists of nct,non_standard_english,non_standard_english,0.7058823529411765,2022-07-02 23:34:50+00:00,2022-11-18 13:59:23,2022-12-08 13:43:56
153,6247,@deynuuuh May guide ka sa FB neg? Haha check kooo omg di pa kasi ako nakapag Bora haha,may guide ka sa fb neg haha check kooo omg di pa kasi ako nakapag bora haha,some_english,code-switched,0.7647058823529411,2022-03-05 23:01:59+00:00,2022-11-18 13:59:34,2022-12-08 13:12:08
154,11398,"Cuscaden Reserve
Address: 8 Cuscaden Road
Tenure: 99 Years
Top: Q4 2022
https://t.co/9ghd8HpldL https://t.co/wo7BVkUei8",cuscaden reserve address 8 cuscaden road tenure 99 years top q4 2022,,,0.75,2022-04-25 22:53:30+00:00,2022-11-18 13:59:40,2022-12-08 13:49:52
155,6695,crazy game and I'm convinced psg is nvr gonna win the ucl,crazy game and im convinced psg is nvr gonna win the ucl,non_standard_english,non_standard_english,0.75,2022-03-09 21:55:42+00:00,2022-11-18 13:59:44,2022-12-08 13:44:58
156,5797,Namiss ko mag wake up late ah...tsk! Gamay pa nga antos 😑,namiss ko mag wake up late ah tsk gamay pa nga antos,some_english,code-switched,0.75,2022-02-28 22:41:25+00:00,2022-11-18 13:59:52,2022-12-08 13:42:11
157,18813,"John
Pallelai bedokwalk no49.misslohahhuat.misskitty u follow me the church and john!attending sun mass.",john pallelai bedokwalk no49 misslohahhuat misskitty u follow me the church and john attending sun mass,,,0.7333333333333333,2022-07-09 23:51:05+00:00,2022-11-18 13:59:55,2022-12-08 13:46:01
158,4354,"@ESPNcricinfo Hasaranga, want to see what RCB management saw in spending 10.75 cr leaving out Zampa, Chahal, Adil Rashid and Mujeeb who would all been better spinners.",hasaranga want to see what rcb management saw in spending 10 75 cr leaving out zampa chahal adil rashid and mujeeb who would all been better spinners,not-syntactic_standard_english,non_standard_english,0.76,2022-02-14 23:29:13+00:00,2022-11-18 14:00:20,2022-12-08 13:09:38
159,13168,"@whatthefurr This is what we hv all created tgt 🥹
🤜❤️‍🔥🤛 wht a milestone!",this is what we hv all created tgt wht a milestone,non_standard_english,non_standard_english,0.7272727272727273,2022-05-13 23:04:28+00:00,2022-11-18 14:00:29,2022-12-08 13:12:29
160,7324,"Wake up,shower,breakfast, do exercise,walking 30mins..balik sa hotel,shower ,tidy up a bit, nganga until lunch, then go to mc nair Rd so monitoring.5pm go home ,dinner sa gawas, balik hotel,shower,sleep then repeat!  For 10 days 😩",wake upshowerbreakfast do exercisewalking 30mins balik sa hotelshower tidy up a bit nganga until lunch then go to mc nair rd so monitoring 5pm go home dinner sa gawas balik hotelshowersleep then repeat for 10 days,code-switched,code-switched,0.7575757575757576,2022-03-16 23:34:47+00:00,2022-11-18 14:00:44,2022-12-08 13:41:10
161,10710,Hat gerade ein Foto gepostet @ St. John Island and Lazarus Island https://t.co/DvrERMBx9m,hat gerade ein foto gepostet st john island and lazarus island,not_english,,0.7272727272727273,2022-04-19 23:55:24+00:00,2022-11-18 14:00:49,2022-12-08 13:09:46
162,14577,"I am strong, I'm only weak sa mga tao nga palangga ko..  Pero hoooy resilient ni!",i am strong im only weak sa mga tao nga palangga ko pero hoooy resilient ni,code-switched,code-switched,0.75,2022-05-27 22:31:51+00:00,2022-11-18 14:00:54,2022-12-08 13:49:41
163,2663,The universe will keep sending you lessons until you finally learn them. Yung saktan ka ng saktan para wala ka nang choice.bangon tapos laban ulit!,the universe will keep sending you lessons until you finally learn them yung saktan ka ng saktan para wala ka nang choice bangon tapos laban ulit,code-switched,code-switched,0.7307692307692307,2022-01-28 23:26:13+00:00,2022-11-18 14:00:59,2022-12-08 13:47:56
164,14137,"John
Pallelai bedokwalk no49.misslohahhuat.misskitty u make dowsly john can write.misslohahhuat say he waiting to die.misskitty u also waiting to https://t.co/7vx2dkvuWi use meditation to make dowsly.",john pallelai bedokwalk no49 misslohahhuat misskitty u make dowsly john can write misslohahhuat say he waiting to die misskitty u also waiting to use meditation to make dowsly,,,0.7037037037037037,2022-05-23 23:28:39+00:00,2022-11-18 14:01:02,2022-12-08 13:46:36
165,18356,"John
Pallelai buddhist temple no49.misskitty.misslohahhuat siva  my teeth ache very badly so i cosidered own accord u cancentrated on the feeling because samatha was so strong",john pallelai buddhist temple no49 misskitty misslohahhuat siva my teeth ache very badly so i cosidered own accord u cancentrated on the feeling because samatha was so strong,,,0.7777777777777778,2022-07-04 23:23:42+00:00,2022-11-18 14:01:04,2022-12-08 13:09:41
166,11970,@lenirobredo keep up vp at ingat good bless to you..at tayo na ang panalo dito..,keep up vp at ingat good bless to you at tayo na ang panalo dito,code-switched,code-switched,0.7333333333333333,2022-05-01 22:38:19+00:00,2022-11-18 14:01:30,2022-12-08 13:47:24
167,23803,"En menos de nada empiezo de nuevo con mis tweets de fannn, no me odien🥹",en menos de nada empiezo de nuevo con mis tweets de fannn no me odien,not_english,not_english,0.7333333333333333,2022-08-28 23:56:38+00:00,2022-11-18 14:01:35,2022-12-08 11:16:22
168,17247,"John
Pallelai bedokwalk no 49.misslohahhuat misskitty stubborn u watch st new yesterday on covict 19.u can contiues do it others and john",john pallelai bedokwalk no 49 misslohahhuat misskitty stubborn u watch st new yesterday on covict 19 u can contiues do it others and john,,,0.7272727272727273,2022-06-23 23:10:55+00:00,2022-11-18 14:02:02,2022-12-08 13:49:47
169,23522,"John.
Pallelai bedokwalk no 49
Misslohahhuat yestayday while mrt queenatown mrt while talking to the woman u said shoutup u mention miss q say shout up .his father is p",john pallelai bedokwalk no 49 misslohahhuat yestayday while mrt queenatown mrt while talking to the woman u said shoutup u mention miss q say shout up his father is p,,,0.7241379310344828,2022-08-25 23:42:57+00:00,2022-11-18 14:02:06,2022-12-08 13:42:49
170,19458,"John
Pallelai bedokwalk no48.misslohahhuat.misskitty disgrace u sitting in the blessing room u backside see got fire.",john pallelai bedokwalk no48 misslohahhuat misskitty disgrace u sitting in the blessing room u backside see got fire,,,0.7647058823529411,2022-07-15 23:02:01+00:00,2022-11-18 14:02:09,2022-12-08 13:40:30
171,18881,"everytime ba ung last song niya kasi ""i love you"" yung last lyrics? i love you too jongdae ❤️🥰 #CHENinLondon #HPFLondon2022",everytime ba ung last song niya kasi i love you yung last lyrics i love you too jongdae,code-switched,code-switched,0.7777777777777778,2022-07-09 22:09:45+00:00,2022-11-18 14:02:15,2022-12-08 13:49:05
172,4109,"So sleepy but need to go to church. Su su na myself. 😁

Good MEWning, MewMew and Mewlions 🥰

#Before430
#มิวศุภศิษฏ์
@MSuppasit
#MewSuppasit",so sleepy but need to go to church su su na myself good mewning mewmew and mewlions,non_standard_english,non_standard_english,0.7058823529411765,2022-02-12 23:33:02+00:00,2022-11-18 14:02:28,2022-12-08 13:10:56
173,19878,"@l8371739 @Walo_1901 Se jugó con solo 3 suplentes, la sub 18 es la base del equipo de reservas.",se jugó con solo 3 suplentes la sub 18 es la base del equipo de reservas,not_english,not_english,0.7142857142857143,2022-07-19 23:19:34+00:00,2022-11-18 14:02:31,2022-12-08 13:41:58
174,711,"Yung paghindi pag harmonize ni ken, ni pablo at stell pag line na ni jah at josh. Palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo.

@SB19Official #SB19
#Bazinga_SB19",yung paghindi pag harmonize ni ken ni pablo at stell pag line na ni jah at josh palatandaan yun na nag improve at level up na vocals nilang dlawa at di na need ng gabay nung tatlo,some_english,some_english,0.7567567567567568,2022-01-09 23:50:01+00:00,2022-11-18 14:02:35,2022-12-08 13:11:34
175,8378,Ikaw pa ang sa layo...ikaw pa mag adjust sa tanan. Haysss,ikaw pa ang sa layo ikaw pa mag adjust sa tanan haysss,not_english,not_english,0.75,2022-03-26 22:20:52+00:00,2022-11-18 14:02:38,2022-12-08 13:42:46
176,13775,Actually Gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa..,actually gina motivate ko lang gid ang self ko todayssss bedyooowww hahahaha potarsss aga pa,some_english,code-switched,0.7333333333333333,2022-05-19 23:13:09+00:00,2022-11-18 14:02:49,2022-12-08 13:42:33
177,11716,Nespresso Themed Staycation. In-room coffee bar. @ JW Marriott Hotel Singapore South Beach https://t.co/NoJu1K4QWM,nespresso themed staycation in room coffee bar jw marriott hotel singapore south beach,,,0.7692307692307693,2022-04-29 23:46:22+00:00,2022-11-18 14:03:17,2022-12-08 13:08:28
178,9444,I’m a fan of vijay since thullatha manam thullam. “Kutty” character will always be closest to my heart ♥️,im a fan of vijay since thullatha manam thullam kutty character will always be closest to my heart,code-switched,code-switched,0.7777777777777778,2022-04-06 23:26:48+00:00,2022-11-18 14:04:20,2022-12-08 11:14:17
179,22605,@9NewsSyd @cokeefe9 Ooooh another Qantas PR “look over there!” moment 🤦🏻‍♀️ a few years away?? Oh ffs 🤦🏻‍♀️,ooooh another qantas pr look over there moment a few years away oh ffs,non_standard_english,non_standard_english,0.7857142857142857,2022-08-16 23:52:19+00:00,2022-11-18 14:04:25,2022-12-08 13:45:57
180,1877,"Mas maganda pa din yung CLASSY  at Quality tweets nababasa under our tags kesa HATE tweets.

BAZINGA ON BBHTS
@SB19Official #SB19

Listen to #Bazinga_SB19",mas maganda pa din yung classy at quality tweets nababasa under our tags kesa hate tweets bazinga on bbhts listen to,code-switched,code-switched,0.7619047619047619,2022-01-20 23:10:58+00:00,2022-11-18 14:04:34,2022-12-08 13:41:14
181,12013,Ang hirap mag budget nang monthly allowance kesa sa weekly allowance. Haha,ang hirap mag budget nang monthly allowance kesa sa weekly allowance haha,code-switched,code-switched,0.75,2022-05-02 23:46:47+00:00,2022-11-18 14:04:37,2022-12-08 11:02:52
182,1313,Thank you lord sa lahat lahat ng blessings mo po samin.. Good health lang po para sa hga mahal ko sa buhay..ilayo mo po sila sa kpahamakan..amen. https://t.co/NUZ21xg9ik,thank you lord sa lahat lahat ng blessings mo po samin good health lang po para sa hga mahal ko sa buhay ilayo mo po sila sa kpahamakan amen,some_english,some_english,0.7241379310344828,2022-01-15 23:39:44+00:00,2022-11-18 14:04:50,2022-12-08 11:12:50
183,21025,"""A lot of TV today,but a wonderful Sunday full of pride and cheers""

LauraAnika's Myday 

Edward onBINIBININGPh22

EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_ https://t.co/IvXj1IdcNk",a lot of tv todaybut a wonderful sunday full of pride and cheers lauraanikas myday edward onbinibiningph22 edwardxbbplivechat,not-syntactic_standard_english,not-syntactic_standard_english,0.7647058823529411,2022-07-31 23:35:54+00:00,2022-11-18 14:05:05,2022-12-08 11:15:06
184,22012,"John
Pallelai bedokwalk no49.miss lohahhuat and misskitty use meditation concentration is psychic power  like recollection of past lives",john pallelai bedokwalk no49 miss lohahhuat and misskitty use meditation concentration is psychic power like recollection of past lives,,,0.7777777777777778,2022-08-10 23:52:54+00:00,2022-11-18 14:05:08,2022-12-08 13:43:49
185,11265,Sa vodka man Siguro ning sige sinakit sang tyan ko. Tsk,sa vodka man siguro ning sige sinakit sang tyan ko tsk,not_english,some_english,0.7272727272727273,2022-04-24 23:23:24+00:00,2022-11-18 14:05:11,2022-12-08 13:42:06
186,23105,cheers to a great Sunday - talking to nft fwens about non-nft stuff ✨ @CryptoNoobz96 @Quirinus9699 @0xGladys @NFMarkus @kimkimbapp https://t.co/aqdkBpYe6p,cheers to a great sunday talking to nft fwens about non nft stuff,not-syntactic_standard_english,non_standard_english,0.7692307692307693,2022-08-21 23:56:18+00:00,2022-11-18 14:05:26,2022-12-08 13:48:14
187,7159,Damo Patay Singapore bah ..daw adlaw2 may Ara sa block namon,damo patay singapore bah daw adlaw2 may ara sa block namon,not_english,not_english,0.7,2022-03-14 23:16:32+00:00,2022-11-18 14:05:31,2022-12-08 13:11:26
188,13671,"Smileeeeeeee.....

'Walk into Battle with a Smile on your Face"" ~...CFW...

#crosscountry 
#crossers 
#trailrunning 
#trackandfield 
#trackandtrail 
#athlete 
#runners @ Bedok Reservoir https://t.co/WucoguluKx",smileeeeeeee walk into battle with a smile on your face cfw bedok reservoir,non_standard_english,non_standard_english,0.7692307692307693,2022-05-18 23:06:08+00:00,2022-11-18 14:05:35,2022-12-08 13:48:04
189,5109,Di Ako friendly sa social media...like I'm kinda hostile pero pag inperson naman iba..😊,di ako friendly sa social media like im kinda hostile pero pag inperson naman iba,code-switched,code-switched,0.7333333333333333,2022-02-22 23:50:44+00:00,2022-11-18 14:05:43,2022-12-08 11:30:38
190,15334,"John
Pallelai bedokwalk no49.misskitty missloh u know u and misslohahhuat rock in the https://t.co/UNHQbZ2Z91 not to walk rock and rock.ucommitee members can rock together.",john pallelai bedokwalk no49 misskitty missloh u know u and misslohahhuat rock in the not to walk rock and rock ucommitee members can rock together,,,0.75,2022-06-04 23:22:42+00:00,2022-11-18 14:05:48,2022-12-08 13:41:01
191,19904,"Goodmorning to my Star&amp;Sky 🥰 have a great ThursDay @talktojirakit @Markjrtn @arm_wc @Toptap_jirakit @ChenRcj @dunknatachai!

Goodmorning DungJangs and all have a nice ThursDay!

🥰❤ https://t.co/ykZbbA13Du",goodmorning to my starandsky have a great thursday goodmorning dungjangs and all have a nice thursday,non_standard_english,non_standard_english,0.75,2022-07-20 23:56:51+00:00,2022-11-18 14:05:54,2022-12-08 11:15:28
192,9747,"May mga kwento tayong hindi pa natin kaya sabihin sa iba kasi natatakot tayo majudge o nasa trauma at pain stage pa tayo. To anyone who is carrying a heavy heart in silence, it’s gonna be okay someday. 🙏",may mga kwento tayong hindi pa natin kaya sabihin sa iba kasi natatakot tayo majudge o nasa trauma at pain stage pa tayo to anyone who is carrying a heavy heart in silence its gonna be okay someday,code-switched,code-switched,0.7105263157894737,2022-04-09 23:12:23+00:00,2022-11-18 14:06:16,2022-12-08 13:13:26
193,14168,Bisan ano ka damo problema nag abot sakon..I can feel na guided gid ko..Thank you Lord! Its time to get back!,bisan ano ka damo problema nag abot sakon i can feel na guided gid ko thank you lord its time to get back,code-switched,not-syntactic_standard_english,0.782608695652174,2022-05-23 22:55:08+00:00,2022-11-18 14:06:30,2022-12-08 13:08:03
194,11795,"John
Pallelai bedokwalk no49.misskitty.misslohahhuat  u sre responsibility for looking my https://t.co/0NBBvhMFQZ temple commitee members are also rensponsibility for looking for my room. yesterday looking misskitty use word speak on behalf this ever being rec .",john pallelai bedokwalk no49 misskitty misslohahhuat u sre responsibility for looking my temple commitee members are also rensponsibility for looking for my room yesterday looking misskitty use word speak on behalf this ever being rec,,,0.7647058823529411,2022-04-29 22:49:01+00:00,2022-11-18 14:06:34,2022-12-08 13:13:28
195,7553,"Pakatatag lang ta self...we don't have someone to rely on. 💪 Sige lang , Puli nata nextyear..tiis tiis ta anai.",pakatatag lang ta self we dont have someone to rely on sige lang puli nata nextyear tiis tiis ta anai,code-switched,code-switched,0.7,2022-03-18 22:35:11+00:00,2022-11-18 14:06:39,2022-12-08 13:47:53
196,16531,"John
Pallalei bedokwalk no49.misskitty.siva.misslohahhuat.unknown monk stubborn u are deeply in legal trouble",john pallalei bedokwalk no49 misskitty siva misslohahhuat unknown monk stubborn u are deeply in legal trouble,,,0.7333333333333333,2022-06-16 23:45:14+00:00,2022-11-18 14:06:43,2022-12-08 13:11:38
197,16019,"بِسْمِ اللَّهِ تَوَكَّلْتُ عَلَى اللَّهِ لاَ حَوْلَ وَلاَ قُوَّةَ إِلاَّ بِاللَّهِ
Bismillahi tawakkaltu alallahi la hawla wala quwwata illa billah

“In the name of Allah, I trust in Allah; there is no might and no power but in Allah”",bismillahi tawakkaltu alallahi la hawla wala quwwata illa billah in the name of allah i trust in allah there is no might and no power but in allah,code-switched,code-switched,0.7142857142857143,2022-06-11 23:35:17+00:00,2022-11-18 14:07:02,2022-12-08 13:45:12
198,14546,Ma detect na ka FB kung single ka aw? Depota damo ga add. Gina test gid ko sang Facebook bah.. Hoooy untati nyo ko!  Mga bata pa kamo😂,ma detect na ka fb kung single ka aw depota damo ga add gina test gid ko sang facebook bah hoooy untati nyo ko mga bata pa kamo,some_english,some_english,0.7142857142857143,2022-05-27 23:07:31+00:00,2022-11-18 14:07:17,2022-12-08 13:41:20
199,22763,"Dali ko mag sawa https://t.co/JMDoFNesEi movie,Lalo na puro storya.. tsk! Regressive reader gid ko ya.  Kind of lazy 😁",dali ko mag sawa movielalo na puro storya tsk regressive reader gid ko ya kind of lazy,code-switched,code-switched,0.7647058823529411,2022-08-17 23:10:12+00:00,2022-11-18 14:07:37,2022-12-08 13:13:41
